<<<<<<< HEAD
asset_id,asset_name,asset_type,material,diameter,installation_year,status,network_type,length,depth,zone,pressure_rating,location,geometry,Remaining_Years,Failure
A-00695,Asset_695,Sewer,Steel,378.3,1968,Inactive,Recycled Water,224.9,3.87,South,250,Melbourne CBD,"-37.874541,145.059804",0.0,1
A-00696,Asset_696,Valve,Concrete,394.5,1995,Active,Water,72.8,3.77,West,200,Rural Area,"-37.885390,144.951278",26.808728446382997,0
A-00697,Asset_697,Pump,Concrete,121.5,1977,Inactive,Water,431.8,3.33,North,150,Suburb C,"-37.757994,144.808009",14.526760489214515,0
A-00698,Asset_698,Pump,Cast Iron,324.6,2017,Active,Sewer,409.0,2.12,South,100,Melbourne CBD,"-37.786003,144.933808",41.79341626738121,0
A-00699,Asset_699,Valve,Steel,110.9,1964,Active,Water,492.0,2.33,West,250,Rural Area,"-37.898234,144.876153",0.0,1
A-00700,Asset_700,Pump,Cast Iron,388.1,1986,Active,Water,455.3,4.87,West,200,Suburb B,"-37.711811,145.008460",13.062030314240495,0
A-00701,Asset_701,Sewer,Steel,345.6,1950,Active,Sewer,426.6,1.01,North,100,Suburb C,"-37.700555,145.009927",0.0,1
A-00702,Asset_702,Pipe,Plastic,480.5,2016,Active,Recycled Water,31.0,1.71,Central,150,Melbourne CBD,"-37.791213,144.956737",49.197470194005554,0
A-00703,Asset_703,Sewer,Steel,81.0,1973,Active,Sewer,56.7,2.72,South,300,Suburb B,"-37.837992,144.900618",0.0,1
A-00704,Asset_704,Pipe,Cast Iron,75.7,1976,Active,Recycled Water,286.6,4.27,South,300,Rural Area,"-37.831316,144.983940",0.0,1
A-00705,Asset_705,Pipe,Concrete,177.0,1989,Active,Sewer,268.1,1.24,North,200,Melbourne CBD,"-37.861602,144.889950",30.340542908393836,0
A-00706,Asset_706,Sewer,Steel,167.8,2012,Active,Recycled Water,231.7,1.75,Central,100,Melbourne CBD,"-37.845691,144.979704",41.4314379599905,0
A-00707,Asset_707,Sewer,Steel,161.1,2010,Active,Sewer,201.4,0.8,South,250,Suburb B,"-37.769437,145.142458",32.121121267623806,0
A-00708,Asset_708,Sewer,Copper,457.8,1985,Active,Recycled Water,218.4,3.68,South,100,Melbourne CBD,"-37.842574,144.873491",18.873766285518066,0
A-00709,Asset_709,Sewer,Concrete,162.3,1973,Active,Sewer,286.8,1.57,South,300,Suburb A,"-37.824231,145.157753",2.2292129030456493,0
A-00710,Asset_710,Valve,Plastic,172.4,1973,Active,Recycled Water,6.0,2.25,Central,200,Melbourne CBD,"-37.898028,145.071147",9.09031196922923,0
A-00711,Asset_711,Pump,Cast Iron,391.7,1953,Inactive,Sewer,134.1,2.5,North,150,Suburb C,"-37.804568,144.864418",0.0,1
A-00712,Asset_712,Pipe,Plastic,252.4,2016,Active,Water,261.5,4.51,South,100,Suburb B,"-37.835796,144.889980",51.86663147741779,0
A-00713,Asset_713,Sewer,Concrete,399.5,1983,Active,Recycled Water,362.5,2.35,West,300,Suburb C,"-37.724434,144.992749",14.526476729403775,1
A-00714,Asset_714,Sewer,Steel,79.4,2006,Active,Sewer,91.2,1.15,Central,250,Rural Area,"-37.787381,145.037475",18.353056800358594,0
A-00715,Asset_715,Sewer,Steel,269.4,1998,Active,Recycled Water,275.7,2.86,East,200,Suburb C,"-37.772077,144.998222",23.772736781890128,0
A-00716,Asset_716,Valve,Concrete,65.1,2002,Active,Recycled Water,358.7,4.83,North,150,Suburb A,"-37.896425,144.933889",32.818415599733164,0
A-00717,Asset_717,Sewer,Steel,78.2,1972,Inactive,Sewer,225.1,3.23,West,100,Suburb A,"-37.863225,145.072057",0.0,1
A-00718,Asset_718,Sewer,Steel,457.9,2018,Inactive,Recycled Water,18.4,4.93,South,250,Suburb C,"-37.888659,145.025521",38.14065776521957,0
A-00719,Asset_719,Sewer,Steel,112.7,2002,Active,Sewer,227.4,4.28,East,150,Rural Area,"-37.857874,145.179538",26.09369487321778,0
A-00720,Asset_720,Pump,Cast Iron,289.6,2011,Active,Water,151.7,0.66,North,300,Melbourne CBD,"-37.832892,144.930088",29.092120237899927,0
A-00721,Asset_721,Valve,Cast Iron,235.0,1990,Active,Recycled Water,465.2,3.46,Central,300,Suburb A,"-37.715323,144.966939",8.118859281003166,0
A-00722,Asset_722,Sewer,Copper,206.3,2006,Active,Water,66.7,1.79,East,250,Suburb C,"-37.707428,144.809668",35.36685520452523,0
A-00723,Asset_723,Pipe,Plastic,454.9,2009,Active,Recycled Water,328.0,3.02,East,300,Suburb C,"-37.838731,145.066477",38.2358747445852,0
A-00724,Asset_724,Pipe,Concrete,59.8,2003,Active,Recycled Water,31.1,1.76,West,200,Suburb C,"-37.721829,144.902562",38.06081770396015,0
A-00725,Asset_725,Pipe,Concrete,348.7,2019,Active,Recycled Water,225.9,2.07,North,250,Melbourne CBD,"-37.713904,145.037649",48.836565046469026,0
A-00726,Asset_726,Valve,Concrete,483.5,2006,Active,Sewer,279.2,4.65,West,300,Suburb B,"-37.739798,144.958883",39.836627871759255,0
A-00727,Asset_727,Valve,Copper,302.1,1959,Active,Water,152.5,1.43,West,100,Rural Area,"-37.857564,145.164494",0.0,0
A-00728,Asset_728,Pipe,Cast Iron,471.6,1989,Inactive,Recycled Water,230.3,4.43,South,300,Suburb B,"-37.713373,144.999030",9.734919570751265,1
A-00729,Asset_729,Sewer,Copper,73.5,1956,Active,Sewer,86.0,0.64,Central,200,Rural Area,"-37.898701,144.843913",0.0,0
A-00730,Asset_730,Valve,Concrete,238.5,1987,Active,Recycled Water,155.5,0.91,East,150,Rural Area,"-37.785394,144.809511",21.597428955522414,0
A-00731,Asset_731,Pipe,Plastic,167.1,2010,Active,Sewer,312.4,4.35,North,150,Suburb C,"-37.820618,144.921348",42.88256872430731,0
A-00732,Asset_732,Pipe,Steel,378.9,1952,Inactive,Recycled Water,154.4,3.34,Central,300,Suburb A,"-37.757130,144.822231",0.0,1
A-00733,Asset_733,Sewer,Cast Iron,491.6,2000,Decommissioned,Water,450.4,3.86,Central,150,Suburb C,"-37.802254,145.031646",20.099477325701294,0
A-00734,Asset_734,Pump,Cast Iron,165.4,1996,Active,Water,316.1,1.44,North,300,Melbourne CBD,"-37.776542,144.962063",16.62015367660125,0
A-00735,Asset_735,Valve,Copper,344.4,2017,Active,Recycled Water,222.1,2.92,Central,200,Rural Area,"-37.839126,145.072997",53.164177505262685,0
A-00736,Asset_736,Sewer,Cast Iron,139.1,1987,Active,Sewer,24.2,3.82,South,150,Suburb A,"-37.730486,145.077447",9.887794520950711,0
A-00737,Asset_737,Pipe,Concrete,304.4,1985,Active,Recycled Water,252.3,3.32,Central,100,Rural Area,"-37.713580,145.086905",25.822073126355242,0
A-00738,Asset_738,Pipe,Concrete,258.8,1990,Active,Sewer,383.6,2.62,South,300,Rural Area,"-37.747076,144.867161",19.638666884754528,0
A-00739,Asset_739,Sewer,Copper,487.4,2018,Active,Recycled Water,136.5,4.82,East,150,Suburb C,"-37.816092,144.994022",53.13221846988017,0
A-00740,Asset_740,Valve,Concrete,323.8,1962,Active,Sewer,404.4,3.54,East,200,Suburb A,"-37.848741,145.011416",1.0073449936504666,0
A-00741,Asset_741,Pump,Plastic,207.3,2007,Active,Water,129.6,4.58,West,200,Suburb A,"-37.841842,145.075001",48.42637040960467,0
A-00742,Asset_742,Pump,Copper,101.3,1999,Active,Recycled Water,412.8,3.78,South,100,Rural Area,"-37.805942,144.983523",30.62998175821247,0
A-00743,Asset_743,Pipe,Plastic,118.1,1979,Inactive,Water,47.2,3.81,East,200,Suburb A,"-37.703271,144.956978",12.268512563379979,0
A-00744,Asset_744,Valve,Steel,151.4,2011,Active,Water,433.8,0.86,Central,200,Suburb A,"-37.827541,144.927442",35.69196849302131,0
A-00745,Asset_745,Pump,Plastic,162.9,1974,Active,Recycled Water,252.1,2.12,North,150,Suburb C,"-37.721050,144.998690",6.771381931069134,0
A-00746,Asset_746,Valve,Steel,432.8,1976,Active,Recycled Water,151.8,4.36,North,300,Suburb B,"-37.779997,144.872327",0.0,1
A-00747,Asset_747,Valve,Steel,302.6,2000,Active,Sewer,136.2,1.55,South,250,Melbourne CBD,"-37.791812,144.909859",17.441051491846498,0
A-00748,Asset_748,Pipe,Plastic,285.5,2006,Active,Sewer,218.8,1.02,West,200,Suburb B,"-37.753873,145.133011",44.7998094906399,0
A-00749,Asset_749,Pump,Copper,101.6,1996,Active,Water,499.5,1.97,Central,200,Suburb A,"-37.757038,145.092098",32.870941747922416,0
A-00750,Asset_750,Sewer,Concrete,437.1,1988,Decommissioned,Sewer,114.1,1.49,South,250,Rural Area,"-37.797505,145.084847",21.49212955855195,0
A-00751,Asset_751,Pipe,Concrete,375.3,1965,Active,Sewer,56.1,4.66,North,200,Melbourne CBD,"-37.815463,145.060596",0.0,0
A-00752,Asset_752,Pump,Steel,80.5,1971,Active,Recycled Water,294.6,4.41,South,150,Melbourne CBD,"-37.848192,144.827903",0.0,0
A-00753,Asset_753,Pump,Steel,368.5,2003,Inactive,Sewer,246.8,2.75,Central,150,Rural Area,"-37.817305,144.984711",30.693956643352216,0
A-00754,Asset_754,Pump,Copper,294.6,1970,Active,Water,264.5,0.78,East,250,Melbourne CBD,"-37.848719,145.091084",2.149779568501743,1
A-00755,Asset_755,Pump,Cast Iron,86.8,2021,Active,Sewer,335.1,3.72,Central,200,Rural Area,"-37.885290,144.889099",45.13942371714098,0
A-00756,Asset_756,Pump,Plastic,256.2,1965,Active,Water,137.2,3.31,East,200,Melbourne CBD,"-37.750287,144.974850",0.0,0
A-00757,Asset_757,Valve,Steel,268.1,2008,Active,Recycled Water,455.8,4.87,East,300,Suburb B,"-37.758943,145.026994",26.696956156540434,0
A-00758,Asset_758,Pipe,Concrete,124.6,1980,Active,Water,220.7,3.02,East,200,Melbourne CBD,"-37.709857,145.039118",14.485667926568917,0
A-00759,Asset_759,Valve,Copper,475.6,1991,Active,Sewer,68.9,2.01,South,150,Suburb C,"-37.897026,144.941151",23.103978381419843,0
A-00760,Asset_760,Sewer,Plastic,432.5,2023,Active,Recycled Water,372.4,2.84,North,100,Rural Area,"-37.871388,145.169853",54.60034764021502,0
A-00761,Asset_761,Pump,Copper,351.1,1981,Active,Sewer,323.3,4.91,South,100,Melbourne CBD,"-37.879198,144.955083",19.01629154684027,0
A-00762,Asset_762,Pipe,Plastic,258.0,2008,Active,Recycled Water,161.3,3.63,North,100,Rural Area,"-37.854780,145.138689",42.383786709750034,0
A-00763,Asset_763,Pump,Plastic,235.3,1983,Active,Recycled Water,312.7,3.52,Central,100,Suburb C,"-37.838287,145.196757",21.453983222642105,0
A-00764,Asset_764,Pipe,Steel,342.9,1958,Active,Sewer,113.8,1.58,West,200,Melbourne CBD,"-37.892277,144.851311",0.0,1
A-00765,Asset_765,Valve,Copper,295.4,1960,Inactive,Sewer,225.2,3.85,Central,200,Melbourne CBD,"-37.855072,145.124442",0.0,0
A-00766,Asset_766,Pipe,Copper,78.0,1959,Active,Recycled Water,450.2,3.88,South,300,Suburb C,"-37.724297,144.828581",0.0,0
A-00767,Asset_767,Sewer,Concrete,280.6,1966,Active,Recycled Water,71.1,1.93,South,200,Suburb C,"-37.893508,145.097823",0.0,0
A-00768,Asset_768,Sewer,Concrete,412.9,2017,Inactive,Sewer,196.4,2.68,North,100,Suburb C,"-37.873330,144.853199",50.62927384381856,0
A-00769,Asset_769,Pipe,Steel,256.7,1997,Active,Water,411.5,1.83,South,250,Rural Area,"-37.895527,144.819923",21.595752222270654,0
A-00770,Asset_770,Pipe,Steel,73.4,2001,Active,Sewer,484.9,1.66,East,250,Suburb C,"-37.847265,144.826002",23.6668705886015,0
A-00771,Asset_771,Pipe,Cast Iron,403.8,1974,Active,Recycled Water,229.7,0.62,South,150,Rural Area,"-37.826224,145.133110",0.0,1
A-00772,Asset_772,Pipe,Concrete,140.6,1970,Active,Sewer,256.0,1.78,North,150,Suburb B,"-37.834736,145.091134",3.6633193077873756,0
A-00773,Asset_773,Sewer,Plastic,166.4,2014,Active,Water,288.2,2.99,North,200,Melbourne CBD,"-37.881218,145.063750",46.21273155822853,0
A-00774,Asset_774,Pump,Copper,124.1,2012,Active,Sewer,466.5,0.51,East,250,Melbourne CBD,"-37.836651,145.099901",37.35874316239741,0
A-00775,Asset_775,Pipe,Steel,198.6,2000,Active,Recycled Water,429.8,1.77,North,100,Suburb A,"-37.872750,145.159153",25.30480003991358,0
A-00776,Asset_776,Pipe,Copper,390.5,1985,Active,Sewer,89.4,4.47,West,100,Suburb B,"-37.851485,144.941255",25.17523222914918,0
A-00777,Asset_777,Sewer,Copper,283.7,2015,Inactive,Recycled Water,221.2,3.17,Central,100,Suburb C,"-37.709964,145.031393",55.21289810032665,0
A-00778,Asset_778,Sewer,Cast Iron,142.2,1964,Active,Recycled Water,234.7,3.24,South,200,Suburb C,"-37.826846,145.179841",0.0,1
A-00779,Asset_779,Valve,Concrete,445.0,1988,Inactive,Sewer,395.6,2.32,West,200,Suburb B,"-37.834185,144.837948",21.19198267865262,0
A-00780,Asset_780,Pipe,Steel,445.8,2019,Active,Recycled Water,303.4,3.54,South,300,Suburb C,"-37.700630,144.907138",34.65155937280838,0
A-00781,Asset_781,Valve,Copper,441.8,1950,Inactive,Recycled Water,328.8,1.35,West,100,Suburb A,"-37.729748,144.866216",0.0,0
A-00782,Asset_782,Sewer,Steel,157.5,1972,Active,Water,499.1,4.18,South,100,Rural Area,"-37.753729,145.009780",0.0,1
A-00783,Asset_783,Sewer,Plastic,253.1,1988,Active,Water,42.1,1.03,East,200,Melbourne CBD,"-37.703819,145.021132",22.051315480068432,0
A-00784,Asset_784,Pump,Cast Iron,493.2,2006,Active,Water,115.4,3.45,North,200,Suburb B,"-37.894997,145.041551",29.55012369306318,0
A-00785,Asset_785,Pipe,Plastic,397.4,1983,Active,Water,206.9,2.04,North,300,Melbourne CBD,"-37.870937,145.119416",14.801309732877527,1
A-00786,Asset_786,Valve,Steel,62.2,1990,Active,Recycled Water,177.2,3.86,East,300,Rural Area,"-37.728686,144.992837",7.520135446458558,0
A-00787,Asset_787,Sewer,Steel,79.3,2022,Inactive,Sewer,15.7,2.97,West,150,Suburb B,"-37.743356,144.858044",47.71769650070013,0
A-00788,Asset_788,Sewer,Concrete,258.8,1962,Inactive,Recycled Water,50.4,2.54,Central,250,Rural Area,"-37.801584,144.957578",0.0,1
A-00789,Asset_789,Valve,Copper,459.1,2019,Active,Recycled Water,342.1,1.26,West,100,Suburb C,"-37.777737,144.817791",60.685534759314685,0
A-00790,Asset_790,Pump,Copper,292.4,1955,Active,Recycled Water,440.3,3.37,North,100,Suburb C,"-37.749575,144.831652",0.0,0
A-00791,Asset_791,Sewer,Plastic,274.0,2001,Active,Sewer,259.5,4.89,Central,300,Suburb C,"-37.768706,144.807383",32.9451968688234,0
A-00792,Asset_792,Pipe,Cast Iron,97.5,1952,Active,Water,271.9,4.22,South,300,Rural Area,"-37.733622,144.869880",0.0,1
A-00793,Asset_793,Sewer,Copper,345.6,2012,Active,Recycled Water,131.3,0.77,Central,150,Rural Area,"-37.796901,144.904597",46.51024052270185,0
A-00794,Asset_794,Pipe,Concrete,419.9,1998,Active,Recycled Water,385.1,2.19,West,250,Rural Area,"-37.755471,144.928540",30.653855670290262,0
A-00795,Asset_795,Valve,Plastic,221.2,1996,Decommissioned,Water,377.1,4.67,East,150,Melbourne CBD,"-37.755078,144.913948",34.30286614187202,0
A-00796,Asset_796,Pipe,Plastic,399.0,2004,Active,Recycled Water,296.2,2.76,South,250,Rural Area,"-37.749505,144.812242",36.28986478930875,0
A-00797,Asset_797,Valve,Concrete,484.0,2013,Active,Sewer,110.3,3.48,West,100,Suburb C,"-37.843338,144.999453",47.58526701203082,0
A-00798,Asset_798,Pipe,Cast Iron,141.7,2014,Active,Recycled Water,53.0,4.61,South,150,Suburb A,"-37.890988,144.874414",37.00214701168342,0
A-00799,Asset_799,Valve,Concrete,285.5,2016,Active,Recycled Water,36.8,4.43,Central,300,Rural Area,"-37.713093,145.190734",42.766968644442585,0
A-00800,Asset_800,Pipe,Cast Iron,179.2,1964,Active,Water,298.4,2.76,North,150,Suburb A,"-37.752050,144.900880",0.0,1
A-00801,Asset_801,Pump,Concrete,406.8,1981,Active,Recycled Water,413.4,2.47,West,150,Suburb C,"-37.847897,145.058316",16.310113719965877,0
A-00802,Asset_802,Pipe,Concrete,309.9,2017,Inactive,Recycled Water,429.9,2.03,East,100,Rural Area,"-37.876480,145.179324",52.864717681265695,0
A-00803,Asset_803,Pipe,Steel,335.6,1967,Active,Sewer,234.5,3.74,Central,300,Melbourne CBD,"-37.855037,145.199854",0.0,1
A-00804,Asset_804,Pump,Plastic,409.1,1992,Active,Water,393.2,1.79,West,300,Melbourne CBD,"-37.800853,145.108572",23.760193850665107,0
A-00805,Asset_805,Sewer,Concrete,228.2,1984,Inactive,Water,473.7,1.62,East,200,Suburb A,"-37.899563,145.155499",18.6177482407071,0
A-00806,Asset_806,Sewer,Concrete,461.8,2007,Active,Sewer,141.2,2.1,West,200,Melbourne CBD,"-37.846000,145.067175",44.233210345141536,0
A-00807,Asset_807,Pipe,Copper,289.9,1982,Active,Recycled Water,202.0,1.3,Central,200,Melbourne CBD,"-37.738729,144.865659",15.132360954464838,0
A-00808,Asset_808,Pump,Plastic,121.1,1963,Active,Water,466.1,3.63,West,100,Melbourne CBD,"-37.811498,144.997534",0.0,0
A-00809,Asset_809,Pipe,Copper,363.2,1983,Active,Water,172.4,3.27,South,150,Suburb C,"-37.837576,144.992702",22.23552672605355,0
A-00810,Asset_810,Valve,Plastic,407.0,2010,Active,Recycled Water,457.4,2.67,Central,300,Melbourne CBD,"-37.836491,144.944299",38.382389560798664,0
A-00811,Asset_811,Valve,Copper,192.5,1953,Active,Recycled Water,490.6,2.26,West,300,Suburb B,"-37.766134,145.053037",0.0,0
A-00812,Asset_812,Pipe,Concrete,435.7,2008,Active,Water,332.6,4.59,North,150,Rural Area,"-37.853547,145.158993",42.35174972462143,0
A-00813,Asset_813,Sewer,Concrete,457.8,1978,Active,Recycled Water,409.4,0.63,West,300,Melbourne CBD,"-37.727442,145.003633",6.193383920847168,0
A-00814,Asset_814,Sewer,Steel,174.6,1955,Inactive,Water,376.0,3.96,South,150,Melbourne CBD,"-37.813350,144.950742",0.0,1
A-00815,Asset_815,Pipe,Copper,492.6,1998,Active,Recycled Water,351.3,4.56,East,100,Melbourne CBD,"-37.758546,145.068666",34.123368580625886,0
A-00816,Asset_816,Pipe,Cast Iron,113.3,1989,Active,Recycled Water,156.9,2.51,East,100,Suburb B,"-37.860764,145.068583",13.088639300607602,0
A-00817,Asset_817,Valve,Steel,140.9,2014,Active,Sewer,33.3,2.98,East,100,Melbourne CBD,"-37.849514,144.807423",35.17299335689517,0
A-00818,Asset_818,Sewer,Copper,132.9,2018,Active,Recycled Water,174.8,4.75,North,150,Melbourne CBD,"-37.760158,145.057917",53.911393446082265,0
A-00819,Asset_819,Pipe,Copper,452.3,1976,Active,Sewer,335.1,1.46,South,150,Rural Area,"-37.817838,145.010274",3.6481709672659095,0
A-00820,Asset_820,Valve,Steel,344.4,1955,Inactive,Recycled Water,55.8,2.84,Central,250,Suburb B,"-37.710566,145.038080",0.0,1
A-00821,Asset_821,Sewer,Concrete,118.4,1962,Inactive,Water,10.9,2.64,East,300,Suburb B,"-37.768423,144.825565",0.0,1
A-00822,Asset_822,Pump,Copper,248.1,2013,Active,Water,74.1,1.66,South,300,Melbourne CBD,"-37.866801,144.920381",43.19367522864716,0
A-00823,Asset_823,Valve,Concrete,326.9,2011,Active,Recycled Water,359.3,4.18,West,250,Suburb B,"-37.792124,145.110636",44.61898191117809,0
A-00824,Asset_824,Sewer,Steel,87.6,1968,Active,Recycled Water,486.5,4.55,North,250,Suburb A,"-37.835752,144.942553",0.0,1
A-00825,Asset_825,Sewer,Concrete,447.1,1992,Active,Water,491.6,4.02,South,100,Suburb B,"-37.848770,144.901844",33.11562418586648,0
A-00826,Asset_826,Valve,Plastic,411.6,2023,Active,Recycled Water,249.5,1.38,South,250,Suburb B,"-37.710227,145.054183",56.29185631562505,0
A-00827,Asset_827,Pump,Cast Iron,277.3,1969,Inactive,Sewer,435.3,0.89,Central,150,Suburb B,"-37.868820,145.088899",0.0,1
A-00828,Asset_828,Valve,Copper,485.2,2017,Active,Sewer,369.7,3.22,South,200,Suburb C,"-37.755596,145.066588",50.20481663532921,0
A-00829,Asset_829,Sewer,Cast Iron,238.0,1993,Active,Sewer,253.0,0.76,Central,150,Suburb C,"-37.873056,144.963197",15.706433689516352,0
A-00830,Asset_830,Pipe,Concrete,492.8,1972,Active,Sewer,288.5,3.53,North,250,Suburb C,"-37.878649,145.126648",1.787277714813863,1
A-00831,Asset_831,Pipe,Copper,350.6,1951,Inactive,Sewer,72.9,2.89,North,300,Suburb B,"-37.768966,145.002882",0.0,1
A-00832,Asset_832,Valve,Concrete,335.6,1971,Active,Recycled Water,469.1,3.48,West,150,Suburb A,"-37.831397,144.873700",2.053437507384971,0
A-00833,Asset_833,Sewer,Plastic,124.7,2006,Inactive,Recycled Water,179.2,3.16,Central,300,Suburb B,"-37.878710,145.187696",36.03123152982509,0
A-00834,Asset_834,Pipe,Steel,446.9,2021,Active,Sewer,225.8,2.4,Central,150,Melbourne CBD,"-37.860070,144.823950",48.202660814991354,0
A-00835,Asset_835,Sewer,Copper,242.4,1956,Active,Recycled Water,337.5,1.4,East,300,Suburb A,"-37.707667,145.019581",0.0,1
A-00836,Asset_836,Valve,Plastic,123.0,2005,Active,Recycled Water,170.3,1.88,East,150,Suburb C,"-37.740669,144.817506",42.1937095031851,0
A-00837,Asset_837,Pipe,Plastic,55.7,2016,Active,Sewer,130.9,2.86,West,300,Rural Area,"-37.786611,144.959284",41.74721942239386,0
A-00838,Asset_838,Sewer,Copper,301.9,1965,Active,Recycled Water,317.4,3.43,North,200,Suburb A,"-37.745607,144.815370",3.395333653562857,0
A-00839,Asset_839,Pipe,Concrete,287.3,2000,Active,Recycled Water,17.4,4.01,East,100,Suburb C,"-37.819662,145.119629",35.20158096828709,0
A-00840,Asset_840,Valve,Plastic,373.7,2021,Active,Recycled Water,361.8,3.95,South,150,Suburb A,"-37.795461,145.020015",52.74321453208115,0
A-00841,Asset_841,Sewer,Cast Iron,450.6,1961,Active,Sewer,259.4,4.88,North,200,Suburb A,"-37.880567,144.852932",0.0,1
A-00842,Asset_842,Pipe,Plastic,85.7,2002,Active,Recycled Water,304.8,1.79,South,100,Suburb B,"-37.764600,145.070019",31.124004570063132,0
A-00843,Asset_843,Valve,Concrete,379.2,2024,Active,Water,317.8,0.82,Central,150,Melbourne CBD,"-37.704179,145.084781",60.73489406903081,0
A-00844,Asset_844,Pipe,Concrete,134.3,1954,Active,Water,265.9,2.06,North,200,Rural Area,"-37.801351,145.142931",0.0,0
A-00845,Asset_845,Pipe,Cast Iron,436.2,1976,Active,Sewer,293.4,3.84,West,200,Suburb C,"-37.879105,144.979718",0.0,1
A-00846,Asset_846,Pump,Plastic,418.6,1961,Active,Water,343.5,2.47,Central,200,Suburb A,"-37.842578,144.841855",0.0,0
A-00847,Asset_847,Pump,Concrete,293.4,1966,Active,Sewer,377.8,4.18,Central,250,Rural Area,"-37.747300,145.004317",0.0,0
A-00848,Asset_848,Valve,Copper,369.6,1955,Active,Water,365.1,2.97,South,300,Suburb A,"-37.788646,144.964502",0.0,0
A-00849,Asset_849,Pump,Steel,191.5,1954,Active,Water,435.5,4.68,Central,100,Melbourne CBD,"-37.807933,144.846407",0.0,1
A-00850,Asset_850,Valve,Steel,262.0,2006,Active,Water,98.8,4.77,East,300,Rural Area,"-37.765416,144.972979",20.983509739895993,0
A-00851,Asset_851,Pump,Steel,419.7,1977,Active,Sewer,203.6,0.81,North,300,Suburb C,"-37.736646,144.878515",0.0,1
A-00852,Asset_852,Pipe,Plastic,256.7,2018,Active,Sewer,474.2,2.55,East,300,Suburb A,"-37.858989,145.058304",46.79474821496592,0
A-00853,Asset_853,Valve,Cast Iron,211.0,2008,Active,Recycled Water,201.3,3.24,South,200,Melbourne CBD,"-37.730799,144.988879",35.921934485441184,0
A-00854,Asset_854,Valve,Concrete,272.4,1982,Active,Sewer,66.8,1.65,South,300,Rural Area,"-37.754609,145.199732",10.104651063988564,0
